name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
morocco,2022-06-10,78.8,60.8,72,78.8,60.8,72,66.7,84.7,0,0,0,,0,0,20.1,8.1,295.4,1012.1,28.3,3.5,276.9,24,8,10,2022-06-10T06:15:39,2022-06-10T20:38:12,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-06-11,78.8,64.4,72.9,78.8,64.4,72.9,68,85.6,0,0,0,,0,0,23,9.2,310.8,1011.3,59.3,2.8,249.3,21.6,8,15,2022-06-11T06:15:36,2022-06-11T20:38:38,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-06-12,80.6,66.2,74.4,83.3,66.2,74.5,69.5,85.6,0,0,0,,0,0,23,10.3,286.8,1012.9,54.1,3.1,294.3,25.6,9,15,2022-06-12T06:15:35,2022-06-12T20:39:03,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-06-13,89.6,69.8,76.1,94.8,69.8,77.2,70.3,84,0,0,0,,0,0,26.4,15,304.2,1012.6,60.4,3.1,261.8,22.8,8,15,2022-06-13T06:15:35,2022-06-13T20:39:27,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-06-14,80.6,71.3,74.9,84,71.3,75.1,70,85.2,0,0,0,,0,0,27.7,10.3,354.7,1013.2,89.3,3,221.7,19.2,8,15,2022-06-14T06:15:37,2022-06-14T20:39:49,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-06-15,93.2,71.4,77,92.5,71.4,77.1,67.3,74.9,0,0,0,,0,0,35.5,23,275.5,1013.4,74,2.9,228,19.6,8,15,2022-06-15T06:15:41,2022-06-15T20:40:11,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-06-16,77,69.8,72,77,69.8,72,66.7,84.3,0.004,100,4.17,rain,0,0,21.5,10.3,359,1015.9,54.7,2.9,111.7,9.7,5,10,2022-06-16T06:15:45,2022-06-16T20:40:31,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60135099999,F3955,GMME"
morocco,2022-06-17,80.6,60.8,71,81.4,60.8,71.1,64.2,80.7,0,0,0,,0,0,26.4,15.7,20.5,1015.8,56.6,3.3,274.1,23.8,8,10,2022-06-17T06:15:52,2022-06-17T20:40:49,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-06-18,78.3,61.1,70.4,78.3,61.1,70.4,63.8,80.8,0,0,0,,0,0,24.2,11.9,356.2,1015.6,52.9,3.5,261.3,22.7,8,10,2022-06-18T06:16:00,2022-06-18T20:41:07,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-06-19,77,59,70.1,77,59,70.1,62.5,78.2,0,0,0,,0,0,21.9,12.8,352.5,1013.8,42,4.2,274.7,23.8,8,10,2022-06-19T06:16:09,2022-06-19T20:41:23,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-06-20,77,62.6,69.9,77,62.6,69.9,61.3,75.3,0,0,0,rain,0,0,25.7,12.8,5.1,1014.2,70.1,4,204,17.6,7,10,2022-06-20T06:16:20,2022-06-20T20:41:37,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-06-21,73.4,59,67,73.4,59,67,57,71.3,0,0,0,rain,0,0,23.9,11.4,333.1,1014.5,65.6,4.3,194.3,16.7,6,10,2022-06-21T06:16:32,2022-06-21T20:41:50,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-06-22,75.2,58.8,67.4,75.2,58.8,67.4,56.3,69.3,0,0,0,rain,0,0,23.7,10.3,328.1,1015.4,63.1,4.6,264.3,22.8,9,10,2022-06-22T06:16:45,2022-06-22T20:42:02,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-06-23,75.2,55.2,67.3,75.2,55.2,67.3,57.6,73.2,0,0,0,,0,0,25.5,11.4,342.2,1016.4,48,3.7,308.3,26.7,9,10,2022-06-23T06:17:00,2022-06-23T20:42:12,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-06-24,75.2,59,68.5,75.2,59,68.5,59.8,75.3,0,0,0,rain,0,0,27.1,15,9.6,1017.4,49.5,3.7,299.4,25.8,9,10,2022-06-24T06:17:16,2022-06-24T20:42:21,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-06-25,75.2,59,67.9,75.2,59,67.9,59.2,75.3,0,0,0,,0,0,26.4,13.9,354.8,1014.5,59.9,4.1,290.4,25.2,9,10,2022-06-25T06:17:34,2022-06-25T20:42:28,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-06-26,73.4,57.2,67.1,73.4,57.2,67.1,57.3,72.4,0,0,0,rain,0,0,26.4,15,350.6,1014,77.2,3.7,245,21.2,10,10,2022-06-26T06:17:53,2022-06-26T20:42:34,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-06-27,73.4,59,67.5,73.4,59,67.5,55,65,0,0,0,rain,0,0,27.3,18.8,358.3,1017.2,47.6,3.8,317.8,27.3,10,10,2022-06-27T06:18:13,2022-06-27T20:42:38,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-06-28,73.7,53.6,65.7,73.7,53.6,65.7,59.2,80.4,0,0,0,,0,0,24.6,18.4,337.3,1016.5,22,3.6,304.5,26.3,9,10,2022-06-28T06:18:34,2022-06-28T20:42:41,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-06-29,75.2,59,69.1,75.2,59,69.1,62.8,81.3,0,0,0,,0,0,24.2,13.2,308.4,1015.2,46.8,3.3,302.2,26.2,9,10,2022-06-29T06:18:56,2022-06-29T20:42:42,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-06-30,74.7,66,69.7,74.7,66,69.7,60,71.7,0,0,0,,0,0,24.4,11.4,313.2,1013.9,66.5,4.6,305.5,26.4,9,10,2022-06-30T06:19:20,2022-06-30T20:42:41,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,remote,F3955,GMME"
morocco,2022-07-01,75.2,55.4,67.8,75.2,55.4,67.8,61.1,80.4,0,0,0,,0,0,23,10.3,314.7,1012.4,26.2,4.8,303.3,26.4,9,10,2022-07-01T06:19:44,2022-07-01T20:42:39,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-07-02,75.2,64.8,70.6,75.2,64.8,70.6,63.5,79.2,0,0,0,,0,0,24.4,17.5,271.9,1015.3,58.9,3.5,297.5,25.8,9,10,2022-07-02T06:20:10,2022-07-02T20:42:36,0.11,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-07-03,75.2,60.8,69.8,75.2,60.8,69.8,61.3,75.4,0,0,0,rain,0,0,21.3,9.9,332.9,1018.3,51.1,3.7,280,24.3,9,10,2022-07-03T06:20:37,2022-07-03T20:42:30,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-07-04,75.2,64.4,70.1,75.2,64.4,70.1,62.6,77.9,0,0,0,,0,0,23,11.4,8.9,1017.4,67.2,3.7,284,24.4,9,10,2022-07-04T06:21:05,2022-07-04T20:42:23,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-07-05,75.2,69.4,71,75.2,69.4,71,62.3,74.4,0,0,0,,0,0,21.3,9.2,344.5,1017.8,93,3.8,209.6,18.3,8,10,2022-07-05T06:21:34,2022-07-05T20:42:15,0.22,Overcast,Cloudy skies throughout the day.,cloudy,"60135099999,F3955,GMME"
morocco,2022-07-06,77,62.6,71,77,62.6,71,62.8,75.9,0,0,0,,0,0,23.3,16.1,21,1018.3,41.6,3.9,351.8,30.3,10,10,2022-07-06T06:22:03,2022-07-06T20:42:04,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-07-07,80.6,60.3,71,83.3,60.3,71.1,65.2,83.5,0,0,0,,0,0,19,9.2,8.8,1017.1,16.7,3.1,353.1,30.6,10,10,2022-07-07T06:22:34,2022-07-07T20:41:53,0.25,Clear,Clear conditions throughout the day.,clear-day,"60135099999,GMME"
morocco,2022-07-08,87.8,66.2,75,89.3,66.2,75.4,67.2,80.3,0.004,100,4.17,rain,0,0,21.9,10.7,338.5,1015.3,38.2,3.1,312.8,27.1,9,10,2022-07-08T06:23:06,2022-07-08T20:41:39,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60135099999,F3955,GMME"
morocco,2022-07-09,91,58.7,74.9,90.9,58.7,75.7,64,73.7,0.004,100,4.17,rain,0,0,24.2,11.9,345.9,1013.4,28.2,3.4,317.6,27.5,9,10,2022-07-09T06:23:38,2022-07-09T20:41:24,0.35,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"60135099999,F3955,GMME"
morocco,2022-07-10,87.8,64.4,76.4,89.5,64.4,77.2,66,74.3,0.004,100,4.17,rain,0,0,17.4,8.1,309.5,1011.1,12.6,3.2,306.1,26.7,9,10,2022-07-10T06:24:11,2022-07-10T20:41:07,0.39,Rain,Clear conditions throughout the day with morning rain.,rain,"60135099999,F3955,GMME"
morocco,2022-07-11,91.4,59,75.8,90.7,59,75.9,60.9,64.9,0,0,0,,0,0,18.3,9.2,328,1007.8,3.8,4.2,313.9,27.2,9,5,2022-07-11T06:24:45,2022-07-11T20:40:49,0.42,Clear,Clear conditions throughout the day.,clear-day,"60135099999,F3955,GMME"
morocco,2022-07-12,80.6,70,75.2,83.3,70,75.6,70.1,85.3,0,0,0,,0,0,21.5,12.8,282.2,1011.2,52.6,4.1,333.5,28.7,10,5,2022-07-12T06:25:20,2022-07-12T20:40:29,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-07-13,82.4,73.1,76.7,86.2,73.1,77.7,71.6,85.3,0,0,0,,0,0,24.2,9.6,312,1013.7,34.1,3.1,335.6,29,10,5,2022-07-13T06:25:55,2022-07-13T20:40:07,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-07-14,86,66.2,74.8,86,66.2,75.3,70,87.1,0,0,0,rain,0,0,18.8,10.3,314.5,1012.6,53.1,2.6,335.1,29,10,10,2022-07-14T06:26:32,2022-07-14T20:39:44,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-07-15,80.6,69.5,74.9,84.5,69.5,75.5,70.2,86.3,0,0,0,,0,0,23,11,276.9,1011.3,67,3.1,337.7,29.3,10,5,2022-07-15T06:27:08,2022-07-15T20:39:19,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-07-16,79.2,71.6,75.1,79.2,71.6,75.1,69.1,82.4,0,0,0,,0,0,20.8,18.3,295.4,1012.4,54.9,3.1,332.3,28.7,10,5,2022-07-16T06:27:46,2022-07-16T20:38:52,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2022-07-17,78.8,69.6,74.8,78.8,69.6,74.8,68.3,80.4,0,0,0,,0,0,21.7,10.3,306.9,1014.3,83.6,3.1,317.2,27.5,10,5,2022-07-17T06:28:24,2022-07-17T20:38:24,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2022-07-18,78.8,71.6,74.7,78.8,71.6,74.7,67.5,78.8,0,0,0,,0,0,21.5,11.4,345.8,1016,71,3.4,337.4,29,10,10,2022-07-18T06:29:02,2022-07-18T20:37:54,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-07-19,80.6,62.7,73,82.7,62.7,73.2,66.8,81.9,0,0,0,,0,0,23.9,13.9,1.5,1016.2,24.8,3.5,340.1,29.4,10,10,2022-07-19T06:29:41,2022-07-19T20:37:23,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2022-07-20,86,59,73.5,87.5,59,74.3,63.9,74.9,0,0,0,,0,0,20.6,12.8,5.9,1014.6,8.4,4,347.8,30,10,10,2022-07-20T06:30:21,2022-07-20T20:36:50,0.75,Clear,Clear conditions throughout the day.,clear-day,"60120099999,60135099999,GMME"
morocco,2022-07-21,84.2,66.2,75,88.9,66.2,76.5,68.9,82.6,0,0,0,,0,0,20.8,9.9,0.4,1013.7,50.7,3.4,310.8,26.6,10,10,2022-07-21T06:31:01,2022-07-21T20:36:16,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-07-22,89.6,71,80.1,91.7,71,81.8,68.7,72.4,0,0,0,rain,0,0,18.1,9.2,342.3,1012.8,45.2,3,312.5,27.1,9,5,2022-07-22T06:31:41,2022-07-22T20:35:40,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2022-07-23,91.4,71.6,80.9,97,71.6,83.6,70,71.9,0,0,0,rain,0,0,21,10.3,347.3,1013.1,37.7,2.8,330.1,28.6,9,5,2022-07-23T06:32:22,2022-07-23T20:35:03,0.82,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-07-24,93.6,68,80.7,96.9,68,82.4,66.3,65.2,0,0,0,,0,0,30,16.1,359,1012.4,23.3,3.1,324.6,28,9,10,2022-07-24T06:33:03,2022-07-24T20:34:24,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-07-25,91.4,73.4,82.2,91.4,73.4,82.9,63.7,54.9,0,0,0,,0,0,21.9,12.8,327.4,1014.2,26.1,3.3,321.1,27.6,10,5,2022-07-25T06:33:44,2022-07-25T20:33:43,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-07-26,87.8,64.4,75.9,89.4,64.4,76.9,65.9,73.3,0,0,0,,0,0,23,12.8,357.4,1015.7,1.4,3.3,339.7,29.4,10,10,2022-07-26T06:34:26,2022-07-26T20:33:01,0.92,Clear,Clear conditions throughout the day.,clear-day,"60135099999,GMME"
morocco,2022-07-27,78.8,68,73.6,78.8,68,73.6,67.3,81.6,0,0,0,,0,0,24.2,10.3,315.2,1015.5,44.6,3.8,339.8,29.3,10,10,2022-07-27T06:35:08,2022-07-27T20:32:18,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-07-28,77,61,71.6,77,61,71.6,64.1,78.3,0,0,0,,0,0,20.6,9.2,322.1,1012.8,34.1,4.2,337.1,29,10,10,2022-07-28T06:35:50,2022-07-28T20:31:33,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-07-29,80.6,62.8,72.9,83.3,62.8,73,68.4,86.7,0,0,0,,0,0,22.8,10.3,311.8,1013,52.3,3.8,330,28.5,10,10,2022-07-29T06:36:32,2022-07-29T20:30:47,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-07-30,82.4,65.9,74.7,85.3,65.9,75.6,67.2,79.4,0,0,0,,0,0,22.4,11.4,359.7,1013.1,31,3.4,333.4,28.7,10,5,2022-07-30T06:37:15,2022-07-30T20:29:59,0.06,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2022-07-31,82.4,64.6,74.4,88.2,64.6,75.9,70,86.6,0,0,0,rain,0,0,17.2,8.1,329.1,1012.5,26.7,3.5,305.1,26.5,9,15,2022-07-31T06:37:58,2022-07-31T20:29:10,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2022-08-01,89.6,64.4,76.9,94.8,64.4,79,71.5,85.5,0.004,100,4.17,rain,0,0,19.7,6.9,296.6,1012.5,45.8,2.4,304.1,26.3,9,5,2022-08-01T06:38:41,2022-08-01T20:28:20,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60135099999,GMME"
morocco,2022-08-02,86,66.4,75.4,90.6,66.4,77.1,71.3,88.5,0.004,100,4.17,rain,0,0,18.3,8.1,315.2,1011.5,60.6,5.2,308.5,26.7,9,5,2022-08-02T06:39:24,2022-08-02T20:27:28,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60135099999,GMME"
morocco,2022-08-03,80.6,71.6,75.8,83.9,71.6,76.1,70,82.8,0,0,0,,0,0,21.7,9.9,309.5,1011.7,75.7,3.3,309.1,26.7,10,5,2022-08-03T06:40:07,2022-08-03T20:26:35,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-08-04,78.8,64.2,73.1,78.8,64.2,73.1,65.5,77.8,0,0,0,,0,0,20.4,9.6,322.9,1012,49,4.1,283.2,24.2,8,10,2022-08-04T06:40:50,2022-08-04T20:25:41,0.23,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60135099999,remote,F3955,GMME"
morocco,2022-08-05,78.8,62.6,72.9,78.8,62.6,72.9,66,79.7,0,0,0,,0,0,20.1,10.3,332,1013.6,51.9,4.3,287.4,24.8,9,10,2022-08-05T06:41:33,2022-08-05T20:24:46,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,remote,F3955,GMME"
morocco,2022-08-06,78.8,64.4,72.7,78.8,64.4,72.7,66,80.5,0,0,0,,0,0,21.5,10.3,0.3,1015.4,63.6,4.3,316,27.2,10,10,2022-08-06T06:42:17,2022-08-06T20:23:49,0.3,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-08-07,77,69.8,72.8,77,69.8,72.8,63.9,74.1,0,0,0,,0,0,21.7,11.4,346.8,1015.6,69.4,3.9,328.8,28.3,10,10,2022-08-07T06:43:00,2022-08-07T20:22:51,0.34,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-08-08,78.8,69.8,73.9,78.8,69.8,73.9,62.1,67.3,0,0,0,rain,0,0,25.3,13.9,11.5,1015.2,50.4,4.2,294.8,25.5,10,10,2022-08-08T06:43:43,2022-08-08T20:21:52,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-08-09,78.8,62.6,71.5,78.8,62.6,71.5,63.4,76.7,0,0,0,rain,0,0,23.9,12.8,353.6,1014.5,68.1,3.7,287.5,24.8,9,10,2022-08-09T06:44:27,2022-08-09T20:20:52,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-08-10,78.1,66.2,73,78.1,66.2,73,62.9,71.1,0,0,0,rain,0,0,21,10.3,359.6,1013.9,74.7,3.7,307.3,26.5,10,10,2022-08-10T06:45:10,2022-08-10T20:19:50,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-08-11,77.3,60.8,70.2,77.3,60.8,70.2,63.7,81.2,0,0,0,rain,0,0,22.6,15,12.7,1013.6,72.8,3.7,306.9,26.6,10,10,2022-08-11T06:45:54,2022-08-11T20:18:48,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-08-12,80.6,67.8,73.8,83.3,67.8,74,68.3,83.5,0,0,0,,0,0,23.3,10.3,1,1012.2,64.9,3.1,220.3,19,7,10,2022-08-12T06:46:37,2022-08-12T20:17:44,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-08-13,80.9,73.2,76.1,84.9,73.2,76.8,72.4,89.1,0.004,100,4.17,rain,0,0,21.9,12.8,317.4,1011.5,84.7,2.5,240.8,20.9,8,15,2022-08-13T06:47:20,2022-08-13T20:16:39,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60135099999,F3955,GMME"
morocco,2022-08-14,78.8,68,73.7,78.8,68,73.7,67.8,82.5,0,0,0,,0,0,22.1,11.4,325.3,1013.3,42.1,3.1,228.8,19.7,8,10,2022-08-14T06:48:04,2022-08-14T20:15:34,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-08-15,78.8,64.4,71.4,78.8,64.4,71.4,63.8,78.4,0,0,0,,0,0,22.1,11.4,353,1013.7,48.6,3.5,269,23.4,10,10,2022-08-15T06:48:47,2022-08-15T20:14:27,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-08-16,77,62.6,71.1,77,62.6,71.1,62.1,75,0,0,0,,0,0,24.2,12.8,340.2,1012.6,52.8,4.1,268.8,23.2,8,10,2022-08-16T06:49:30,2022-08-16T20:13:19,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-08-17,77,57.2,68.1,77,57.2,68.1,61.8,81.8,0,0,0,,0,0,25.5,12.8,351.3,1013,34.4,4.2,268,23.2,8,10,2022-08-17T06:50:13,2022-08-17T20:12:11,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-08-18,78.8,53.6,67.9,78.8,53.6,67.9,61.1,81.8,0,0,0,,0,0,24.2,15,12.5,1012.8,14,3.7,292.2,25.3,9,10,2022-08-18T06:50:56,2022-08-18T20:11:01,0.71,Clear,Clear conditions throughout the day.,clear-day,"60135099999,F3955,GMME"
morocco,2022-08-19,82.4,57,71.4,84.6,57,72.1,63.8,79.4,0,0,0,,0,0,19,8.1,320.4,1011.9,17,3.1,316.9,27.5,10,10,2022-08-19T06:51:39,2022-08-19T20:09:51,0.75,Clear,Clear conditions throughout the day.,clear-day,"60135099999,GMME"
morocco,2022-08-20,86,68,76.5,88.4,68,77.4,68.5,79,0,0,0,,0,0,18.3,9.2,319.2,1013.8,56.2,3.3,310.3,26.8,10,10,2022-08-20T06:52:21,2022-08-20T20:08:40,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-08-21,84.2,60.8,72,87.4,60.8,72.1,67.7,87.8,0,0,0,rain,0,0,19.2,8.1,345,1015,17.6,3,305.6,26.6,9,10,2022-08-21T06:53:04,2022-08-21T20:07:28,0.81,Clear,Clear conditions throughout the day.,clear-day,"60135099999,GMME"
morocco,2022-08-22,80.6,57.2,70.9,83.9,57.2,71.4,67,88.5,0.004,100,4.17,rain,0,0,20.6,10.3,342.2,1012.5,18.6,3.4,303.4,26.1,10,10,2022-08-22T06:53:47,2022-08-22T20:06:15,0.84,Rain,Clear conditions throughout the day with morning rain.,rain,"60135099999,F3955,GMME"
morocco,2022-08-23,77.2,69.8,73.1,77.2,69.8,73.1,67.2,82.4,0,0,0,,0,0,18.8,7.3,305.4,1011.8,69,3.6,240.6,20.9,8,10,2022-08-23T06:54:29,2022-08-23T20:05:01,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-08-24,77,69.8,73.4,77,69.8,73.4,66.1,78.2,0,0,0,rain,0,0,20.6,10.3,329.7,1013.5,88.3,3.3,220.8,19.2,8,10,2022-08-24T06:55:12,2022-08-24T20:03:47,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-08-25,77,71.2,73.6,77,71.2,73.6,64.8,74.3,0,0,0,rain,0,0,20.8,10.3,351.9,1014.4,67.7,4.2,244.8,21,8,10,2022-08-25T06:55:54,2022-08-25T20:02:32,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,remote,F3955,GMME"
morocco,2022-08-26,77,69.8,73.1,77,69.8,73.1,66.9,81.1,0,0,0,,0,0,20.8,10.3,346.4,1012.2,68.2,3.8,243.3,20.9,8,5,2022-08-26T06:56:36,2022-08-26T20:01:16,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-08-27,73.4,69.8,71.6,73.4,69.8,71.6,64.4,78.1,0,0,0,,0,0,21.7,9.2,309.1,1010.2,96.4,3.5,159,13.7,8,10,2022-08-27T06:57:18,2022-08-27T19:59:59,0,Overcast,Cloudy skies throughout the day.,cloudy,"60135099999,F3955,GMME"
morocco,2022-08-28,77,68,72.2,77,68,72.2,63.2,73.6,0,0,0,,0,0,23,11.4,353.4,1010,73.1,4.7,269.8,23.4,9,10,2022-08-28T06:58:00,2022-08-28T19:58:42,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-08-29,78.8,66.2,72.8,78.8,66.2,72.8,66.4,80.9,0,0,0,rain,0,0,25.3,15,22.1,1013.4,67.5,3.3,219.2,19.1,7,10,2022-08-29T06:58:42,2022-08-29T19:57:24,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-08-30,77,69.8,72.8,77,69.8,72.8,70,91.2,0.004,100,4.17,rain,0,0,26.2,10.3,19.2,1017,72.5,3.1,80.6,7,4,10,2022-08-30T06:59:24,2022-08-30T19:56:06,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60135099999,F3955,GMME"
morocco,2022-08-31,80.3,62.9,73.1,82.3,62.9,73.3,67.2,83.5,0,0,0,,0,0,23,10.3,12.6,1017,52.3,3.1,241.4,20.7,8,10,2022-08-31T07:00:05,2022-08-31T19:54:47,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-09-01,81,65.9,73.2,82.7,65.9,73.4,66,80.7,0,0,0,,0,0,19.9,12.8,10.7,1015.2,70.3,3.2,163.3,14.1,6,10,2022-09-01T07:00:47,2022-09-01T19:53:28,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-09-02,78.8,66.2,72.4,78.8,66.2,72.4,67.8,86.5,0,0,0,,0,0,23,9.2,9.4,1015.3,68.4,3.1,131.5,11.3,5,10,2022-09-02T07:01:29,2022-09-02T19:52:08,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
