name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
morocco,2021-06-07,80.6,56.9,70.7,81.8,56.9,70.8,60.6,74,0,0,0,,0,0,18.1,8,303.7,1013.4,16.3,4.3,252.3,21.9,8,,2021-06-07T06:15:54,2021-06-07T20:36:53,0.9,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-08,77,66.2,70.8,77,66.2,70.8,65,83.1,0,0,0,,0,0,24.2,17.5,252.2,1015.5,72.3,3.3,154,13.2,7,,2021-06-08T06:15:47,2021-06-08T20:37:22,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-09,76.7,64,70.5,76.7,64,70.5,64.8,83,0,0,0,,0,0,16.8,9.2,300.7,1017.1,43.3,3.9,288.5,24.9,8,,2021-06-09T06:15:41,2021-06-09T20:37:50,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-10,80.6,60.8,71.1,82.7,60.8,71.3,60.8,73.4,0,0,0,,0,0,19.5,11.4,18.9,1015,15.7,4.6,296.8,25.7,9,,2021-06-10T06:15:37,2021-06-10T20:38:18,0,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-11,73.4,61.3,68.5,73.4,61.3,68.5,63.5,84.6,0,0,0,,0,0,20.6,8.1,290,1014.4,65.8,4.4,301.6,26,9,,2021-06-11T06:15:35,2021-06-11T20:38:43,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-12,73.4,60.8,68.1,73.4,60.8,68.1,58.5,71.9,0,0,0,,0,0,18.8,9.2,314.4,1015.6,58.6,5,299.6,25.9,9,,2021-06-12T06:15:34,2021-06-12T20:39:08,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,60136099999,F3955,GMME"
morocco,2021-06-13,73.4,53.6,65.2,73.4,53.6,65.2,58.1,79.2,0,0,0,,0,0,18.8,9.2,330.2,1017.8,31.8,5.3,248.3,21.6,9,,2021-06-13T06:15:35,2021-06-13T20:39:32,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-14,73.4,57.2,67.4,73.4,57.2,67.4,59,75.4,0,0,0,,0,0,19,9.3,348.2,1017.9,75.8,5,262.8,22.7,9,,2021-06-14T06:15:37,2021-06-14T20:39:54,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-15,71.7,59,67.7,71.7,59,67.7,59.9,76.8,0,0,0,,0,0,19.5,9.3,329,1015.2,85.9,4.9,229.2,19.9,7,,2021-06-15T06:15:41,2021-06-15T20:40:15,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-16,73.8,59,68.1,73.8,59,68.1,59,74,0,0,0,,0,0,23.5,8.1,277.3,1013.9,75,4.1,230.4,20,6,,2021-06-16T06:15:46,2021-06-16T20:40:35,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-17,73.4,62.6,68.9,73.4,62.6,68.9,61.1,76.9,0.012,100,4.17,rain,0,0,22.6,12.8,256.5,1014.3,79.5,3.4,219,18.9,7,,2021-06-17T06:15:53,2021-06-17T20:40:53,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-06-18,71.7,60.8,67.2,71.7,60.8,67.2,60.1,78.8,0.13,100,12.5,rain,0,0,21.3,8.8,284.4,1015.2,60.9,3.1,187.6,16.2,6,,2021-06-18T06:16:01,2021-06-18T20:41:10,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-19,71.7,57.2,65,71.7,57.2,65,56.1,74.8,0.004,100,4.17,rain,0,0,21.7,11.4,4.9,1017.3,40.3,3.6,160,13.8,6,,2021-06-19T06:16:11,2021-06-19T20:41:26,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-20,71.8,55.4,64.9,71.8,55.4,64.9,55.8,74.1,0,0,0,,0,0,20.6,11.4,344.8,1016.6,28.2,4.3,315.3,27.1,9,,2021-06-20T06:16:22,2021-06-20T20:41:40,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-21,73.4,59,67.7,73.4,59,67.7,57.7,71,0,0,0,,0,0,22.1,13.9,12.6,1015.7,71.5,5,227.4,19.7,7,,2021-06-21T06:16:34,2021-06-21T20:41:53,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,remote,F3955,GMME"
morocco,2021-06-22,75.2,55,65.9,75.2,55,65.9,55.8,71.3,0,0,0,,0,0,20.8,11.4,345,1017,53.4,5,310,26.8,10,,2021-06-22T06:16:48,2021-06-22T20:42:04,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-23,73.5,60.8,67.9,73.5,60.8,67.9,59.2,74.7,0,0,0,,0,0,23,15.7,4.5,1015.8,39.7,4.8,322,27.8,9,,2021-06-23T06:17:03,2021-06-23T20:42:14,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-24,77.1,57.2,68.8,77.1,57.2,68.8,62.3,81.6,0,0,0,,0,0,19,8.1,294.7,1013.4,21.4,4.5,306.6,26.4,9,,2021-06-24T06:17:20,2021-06-24T20:42:22,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-25,77,67.8,71.4,77,67.8,71.4,65.6,82.8,0,0,0,,0,0,20.4,10.3,261.9,1013.8,43.6,4.4,302.1,26.2,9,,2021-06-25T06:17:38,2021-06-25T20:42:29,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,remote,F3955,GMME"
morocco,2021-06-26,77,67.8,71.9,77,67.8,71.9,63.4,75.1,0,0,0,,0,0,19.5,10.3,273.6,1015.5,58.2,5.2,308.7,26.6,9,,2021-06-26T06:17:57,2021-06-26T20:42:34,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-27,73.5,64.5,70.2,73.5,64.5,70.2,61.3,73.6,0,0,0,,0,0,20.8,11.4,329.5,1016.4,70.5,5.5,319.2,27.5,9,,2021-06-27T06:18:17,2021-06-27T20:42:38,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-28,74.6,60.9,69,74.6,60.9,69,59.8,72.8,0,0,0,,0,0,21.3,12.8,336,1017.8,63.3,5.1,319,27.6,9,,2021-06-28T06:18:38,2021-06-28T20:42:41,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-29,75.2,53.6,66.3,75.2,53.6,66.3,59.2,79.2,0,0,0,,0,0,20.4,10.3,344,1016.7,28.3,4.4,314.5,27.2,9,,2021-06-29T06:19:01,2021-06-29T20:42:41,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-30,75.2,55.4,67.2,75.2,55.4,67.2,61.1,81.8,0,0,0,,0,0,19,9.2,331.3,1014.9,36.4,4.3,307.9,26.6,9,,2021-06-30T06:19:25,2021-06-30T20:42:40,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-07-01,75.2,60.8,69,75.2,60.8,69,62.8,81.8,0,0,0,,0,0,19.5,8.1,331.4,1016.3,34.1,4.8,336.4,28.9,10,,2021-07-01T06:19:50,2021-07-01T20:42:38,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,remote,GMME"
morocco,2021-07-02,80.7,59,69.5,82.4,59,69.5,61.5,78.1,0,0,0,,0,0,19.2,10.3,348,1017,13.4,3.7,344.2,30,10,,2021-07-02T06:20:16,2021-07-02T20:42:34,0.75,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,remote,GMME"
morocco,2021-07-03,77,57,68.5,77,57,68.5,63.5,84.8,0,0,0,,0,0,22.1,12.7,355.4,1017.7,25.8,3.9,298.7,25.8,9,,2021-07-03T06:20:43,2021-07-03T20:42:28,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-07-04,77,68,71.8,77,68,71.8,64.6,78.5,0,0,0,,0,0,21.3,12.8,10.7,1017.6,58.9,5.5,303.3,26.2,9,,2021-07-04T06:21:11,2021-07-04T20:42:21,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-07-05,77,59,69.7,77,59,69.7,64.5,84.7,0,0,0,,0,0,19.2,10.3,349.4,1016.1,34.2,3.7,328.7,28.4,10,,2021-07-05T06:21:40,2021-07-05T20:42:12,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-07-06,75.2,68,71.4,75.2,68,71.4,63.6,76.9,0,0,0,,0,0,19.2,10.9,355.5,1016.6,81,4.1,301.5,26.2,9,,2021-07-06T06:22:10,2021-07-06T20:42:01,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60146599999,60120099999,60135099999,GMMT,F3955,GMME"
morocco,2021-07-07,75.2,64.4,70.6,75.2,64.4,70.6,62,75.3,0,0,0,,0,0,22.6,13.9,3.3,1018,54.9,4.2,297.5,25.6,9,,2021-07-07T06:22:41,2021-07-07T20:41:49,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-07-08,77,57.2,68.5,77,57.2,68.5,62.3,81.9,0,0,0,,0,0,24.4,13.9,355.8,1016.3,12,5,335.7,29,10,,2021-07-08T06:23:13,2021-07-08T20:41:35,0.95,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,remote,F3955,GMME"
morocco,2021-07-09,87.8,64.1,76.7,89,64.1,77.4,64.7,69.6,0,0,0,,0,0,19.2,10.3,335,1010,9,3.8,333.5,28.8,10,,2021-07-09T06:23:45,2021-07-09T20:41:19,0.98,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-07-10,91.4,69.8,81,98.6,69.8,83.6,69.4,69.6,0,0,0,,0,0,25.3,11.4,325.7,1008.5,20.4,3.6,306,26.4,9,,2021-07-10T06:24:19,2021-07-10T20:41:02,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-07-11,91.4,69.8,83.1,94.3,69.8,84.3,65.6,58.3,0,0,0,,0,0,20.8,11.4,246.1,1012.8,19.7,3.1,320.1,27.6,9,,2021-07-11T06:24:53,2021-07-11T20:40:43,0.05,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-07-12,83.8,68,75.2,84.2,68,75.3,68,79.1,0,0,0,,0,0,20.6,9.2,336.7,1017.7,51.6,3.2,315.1,27,10,,2021-07-12T06:25:28,2021-07-12T20:40:23,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-07-13,75.6,60.8,69.3,75.6,60.8,69.3,61.8,78.2,0,0,0,,0,0,21,12.7,355.3,1018.4,43.2,3.9,307.3,26.6,9,,2021-07-13T06:26:03,2021-07-13T20:40:01,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-07-14,77,55.4,68.1,77,55.4,68.1,59.7,77.7,0,0,0,,0,0,20.4,10.3,348,1013.9,20.1,4.1,341.4,29.6,10,,2021-07-14T06:26:40,2021-07-14T20:39:37,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-07-15,80.6,66.2,73.4,82.7,66.2,73.7,67.1,82.3,0,0,0,,0,0,19.7,8.1,281.1,1010.9,35.4,4.3,329.8,28.4,10,,2021-07-15T06:27:17,2021-07-15T20:39:12,0.19,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-07-16,80.3,66.2,72.6,82.8,66.2,72.7,68.1,86.7,0,0,0,,0,0,18.1,8.1,298,1012.2,39.3,4,329.5,28.6,10,,2021-07-16T06:27:54,2021-07-16T20:38:45,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-07-17,78.8,68,73.5,78.8,68,73.5,67.9,83.9,0,0,0,,0,0,17.9,8.2,306.1,1015.2,37.9,3.5,325.8,28.2,10,,2021-07-17T06:28:32,2021-07-17T20:38:16,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-07-18,80.6,62.6,73.1,83.3,62.6,73.5,67.6,84.1,0,0,0,,0,0,19.2,9.2,347.3,1016.9,31.6,3.8,340.1,29.5,10,,2021-07-18T06:29:11,2021-07-18T20:37:46,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-07-19,75.3,59,69,75.3,59,69,63.3,83.1,0,0,0,,0,0,19.5,9.2,342.5,1015.1,34.9,4.7,294.2,25.5,9,,2021-07-19T06:29:50,2021-07-19T20:37:15,0.33,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-07-20,74.6,66.2,70.3,74.6,66.2,70.3,61.8,74.9,0,0,0,,0,0,18.8,9.3,346.1,1015.3,68.2,5,282.8,24.5,10,,2021-07-20T06:30:30,2021-07-20T20:36:41,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,remote,F3955,GMME"
morocco,2021-07-21,77,62.6,70.3,77,62.6,70.3,64,81.3,0,0,0,,0,0,19,10.3,9.9,1014.9,51.5,3.7,324.3,27.9,10,,2021-07-21T06:31:10,2021-07-21T20:36:07,0.41,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-07-22,82.4,62.4,72.7,84,62.4,73.2,66,81.5,0,0,0,,0,0,16.6,8.1,348.3,1013.8,38,3.9,325.4,28.1,10,,2021-07-22T06:31:50,2021-07-22T20:35:30,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-07-23,80.6,64.8,73.1,82.8,64.8,73.3,67.1,82.8,0,0,0,,0,0,20.1,11.4,358.5,1012.2,43.3,3.5,323.8,28,10,,2021-07-23T06:32:31,2021-07-23T20:34:52,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-07-24,78.8,67.7,73.2,78.8,67.7,73.2,66.4,80.1,0,0,0,,0,0,21.5,12.8,359.5,1012.6,43.5,3.9,321.2,27.8,10,,2021-07-24T06:33:12,2021-07-24T20:34:13,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-07-25,78.8,64.4,72.4,78.8,64.4,72.4,65.7,80.3,0,0,0,,0,0,20.8,10.6,336.4,1014.1,22,4.2,282.6,24.4,9,,2021-07-25T06:33:53,2021-07-25T20:33:32,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-07-26,77.1,68,72.8,77.1,68,72.8,65,77.2,0,0,0,,0,0,22.8,11.4,2.1,1014.6,75.7,4.7,260.8,22.5,8,,2021-07-26T06:34:35,2021-07-26T20:32:50,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-07-27,77,67.7,72.7,77,67.7,72.7,65.7,79.1,0,0,0,,0,0,19.9,10.3,353.4,1010.9,38.2,5,280.1,24.2,8,,2021-07-27T06:35:17,2021-07-27T20:32:06,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-07-28,80.9,64.4,73.8,83.9,64.4,74.3,68.8,85.4,0,0,0,,0,0,15.2,9.2,281.2,1009.8,41.6,4.3,278,24,8,,2021-07-28T06:35:59,2021-07-28T20:31:21,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-07-29,78.8,67.8,74.2,78.8,67.8,74.2,68.5,83,0,0,0,,0,0,18.1,10.3,323,1012.2,66.6,3.9,265.2,23.1,8,,2021-07-29T06:36:42,2021-07-29T20:30:35,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-07-30,78.6,71.3,74.1,78.6,71.3,74.1,68.5,83.5,0,0,0,,0,0,19.7,10.3,352.6,1014.2,63.7,4.1,247,21.6,8,,2021-07-30T06:37:24,2021-07-30T20:29:47,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-07-31,77,67.8,71.7,77,67.8,71.7,64.8,79.6,0,0,0,,0,0,22.1,10.4,338.1,1017.1,82.9,4,274.6,23.7,8,,2021-07-31T06:38:07,2021-07-31T20:28:57,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-08-01,76.7,60.8,69.9,76.7,60.8,69.9,59,68.8,0,0,0,,0,0,23,13.9,348.1,1016.7,40.5,5.5,278.3,23.9,9,,2021-08-01T06:38:50,2021-08-01T20:28:07,0.77,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-08-02,77.1,55.2,67.8,77.1,55.2,67.8,61.2,81,0,0,0,,0,0,23.5,12.8,351.3,1014.3,27.5,5,283.8,24.4,9,,2021-08-02T06:39:33,2021-08-02T20:27:15,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-08-03,77,65.9,72.3,77,65.9,72.3,64.4,76.6,0,0,0,,0,0,20.4,10.3,346.7,1014.1,55,5,278.8,24.1,8,,2021-08-03T06:40:17,2021-08-03T20:26:21,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-08-04,79.2,64.4,72.8,79.2,64.4,72.8,67.5,84.4,0,0,0,,0,0,23.7,11.4,325.2,1015.7,55,4.3,280.2,24,8,,2021-08-04T06:41:00,2021-08-04T20:25:27,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-08-05,78.8,64.4,71.5,78.8,64.4,71.5,66.8,85.9,0,0,0,,0,0,19.2,9.2,329.5,1015.3,43.4,4.8,312.3,26.8,10,,2021-08-05T06:41:43,2021-08-05T20:24:31,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-08-06,75.3,60.8,70.2,75.3,60.8,70.2,65.2,85,0,0,0,,0,0,17.7,8.1,307.9,1012.6,54.2,3.5,309.8,26.7,9,,2021-08-06T06:42:26,2021-08-06T20:23:34,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-08-07,77.4,69.5,72.7,77.4,69.5,72.7,65.1,77.3,0,0,0,,0,0,23.3,12.8,323.2,1013.1,84.8,4.2,267.6,23.2,9,,2021-08-07T06:43:10,2021-08-07T20:22:36,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-08-08,75.2,66.1,71.8,75.2,66.1,71.8,62.2,72.3,0,0,0,,0,0,21.5,12.8,334.9,1014.1,49.1,5.4,310.9,26.9,10,,2021-08-08T06:43:53,2021-08-08T20:21:37,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-08-09,75.2,57.2,68.8,75.2,57.2,68.8,62,80.1,0,0,0,,0,0,18.3,8.2,310.4,1013.4,24.9,5.1,304.9,26.3,9,,2021-08-09T06:44:37,2021-08-09T20:20:36,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-08-10,77,65.9,72.3,77,65.9,72.3,66.2,82.1,0,0,0,,0,0,18.1,9.2,288.9,1012.7,55,3.9,301.2,26,9,,2021-08-10T06:45:20,2021-08-10T20:19:34,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-08-11,78.8,69.8,74.3,78.8,69.8,74.3,67.8,80.7,0,0,0,,0,0,18.3,8.1,286.2,1014.4,52.7,3.4,283.3,24.5,9,,2021-08-11T06:46:03,2021-08-11T20:18:32,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60120099999,60135099999,GMME"
morocco,2021-08-12,78.9,64.4,72.9,78.9,64.4,72.9,67.7,84.6,0,0,0,,0,0,17.7,10.3,347.6,1015.5,38.3,4.3,299.8,25.8,9,,2021-08-12T06:46:47,2021-08-12T20:17:28,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-08-13,86.1,71.6,77,93.5,71.6,78.9,71.5,84.1,0,0,0,,0,0,17.7,10.3,0.9,1015.5,49.6,4,299.5,25.9,9,,2021-08-13T06:47:30,2021-08-13T20:16:23,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-08-14,89.5,70.2,79.2,97.8,70.2,81.6,71.8,80.4,0,0,0,,0,0,14.3,8.1,320.7,1014.2,29.6,3.2,305.4,26.5,9,,2021-08-14T06:48:13,2021-08-14T20:15:17,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-08-15,86,70.1,77.2,90.6,70.1,79,72.3,86.4,0,0,0,,0,0,14.5,7.2,297.9,1013.3,37,2.9,258,22.3,8,,2021-08-15T06:48:56,2021-08-15T20:14:10,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-08-16,86,66.3,76.5,89.9,66.3,77.9,69,80.1,0.004,100,4.17,rain,0,0,20.6,9.2,313.1,1015.1,34.2,3.6,252,21.8,8,,2021-08-16T06:49:39,2021-08-16T20:13:02,0.28,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-08-17,80.6,66.2,73.9,83.3,66.2,74.3,68.6,84.7,0.004,100,4.17,rain,0,0,16.8,9.2,276.8,1016.7,23.9,3.9,265.4,22.9,8,,2021-08-17T06:50:23,2021-08-17T20:11:53,0.32,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-08-18,80.6,67.8,73.3,81.8,67.8,73.4,66.1,79,0,0,0,,0,0,19,8.1,300.3,1015.3,36.3,3.8,306.1,26.5,10,,2021-08-18T06:51:05,2021-08-18T20:10:44,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-08-19,78.8,66.2,72.7,78.8,66.2,72.7,67.4,84.3,0,0,0,,0,0,19,8.1,327.7,1012.8,61.2,3.8,295.4,25.5,9,,2021-08-19T06:51:48,2021-08-19T20:09:33,0.39,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-08-20,78.8,60.8,72,78.8,60.8,72,65.8,81.5,0,0,0,,0,0,18.8,8.1,329.9,1013.4,46.7,4.3,297.6,25.9,9,,2021-08-20T06:52:31,2021-08-20T20:08:22,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-08-21,78.8,71.3,74.4,78.8,71.3,74.4,68,81.1,0,0,0,,0,0,19,8.1,315.1,1016.2,78,4.6,270,23.5,9,,2021-08-21T06:53:14,2021-08-21T20:07:09,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-08-22,78.9,69.8,74.6,78.9,69.8,74.6,69.2,84,0,0,0,,0,0,19.9,8.2,299.3,1015.4,46.4,3.9,268.2,23.2,9,,2021-08-22T06:53:56,2021-08-22T20:05:56,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-08-23,77,69.8,73.9,77,69.8,73.9,67.8,81.9,0,0,0,,0,0,16.8,7.7,287,1012.9,61.2,3.4,282.9,24.4,9,,2021-08-23T06:54:39,2021-08-23T20:04:42,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-08-24,77,69.8,71.9,77,69.8,71.9,66.3,83.4,0.004,100,4.17,rain,0,0,20.4,8.1,274.7,1012.6,89.3,3.5,244.4,21.1,9,,2021-08-24T06:55:21,2021-08-24T20:03:28,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-08-25,77,68,72.3,77,68,72.3,62.9,72.7,0,0,0,,0,0,18.1,10.3,2.2,1012.4,56.4,4.3,249.4,21.4,9,,2021-08-25T06:56:03,2021-08-25T20:02:13,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
